wavel
2.358922162554974591e+02
2.360993329784485582e+02
2.363064655869619060e+02
2.365136140785239718e+02
2.367207784506210828e+02
2.369279587007397083e+02
2.371351548263662039e+02
2.373423668249869820e+02
2.375495946940884551e+02
2.377568384311570071e+02
2.379640980336790790e+02
2.381713734991409979e+02
2.383786648250292615e+02
2.385859720088302254e+02
2.387932950480302736e+02
2.390006339401158471e+02
2.392079886825733297e+02
2.394153592728891340e+02
2.396227457085496155e+02
2.398301479870412436e+02
2.400375661058504022e+02
2.402450000624634754e+02
2.404524498543668756e+02
2.406599154790470152e+02
2.408673969339902783e+02
2.410748942166830773e+02
2.412824073246118246e+02
2.414899362552628759e+02
2.416974810061227004e+02
2.419050415746776821e+02
2.421126179584142051e+02
2.423202101548186533e+02
2.425278181613774962e+02
2.427354419755770607e+02
2.429430815949038163e+02
2.431507370168441184e+02
2.433584082388843797e+02
2.435660952585110124e+02
2.437737980732104290e+02
2.439815166804690136e+02
2.441892510777731786e+02
2.443970012626093080e+02
2.446047672324638143e+02
2.448125489848231098e+02
2.450203465171736070e+02
2.452281598270016900e+02
2.454359889117937712e+02
2.456438337690362346e+02
2.458516943962154926e+02
2.460595707908179577e+02
2.462674629503300423e+02
2.464753708722381020e+02
2.466832945540286062e+02
2.468912339931879103e+02
2.470991891872023984e+02
2.473071601335585399e+02
2.475151468297426902e+02
2.477231492732412619e+02
2.479311674615406673e+02
2.481392013921272905e+02
2.483472510624875440e+02
2.485553164701078401e+02
2.487633976124745629e+02
2.489714944870741249e+02
2.491796070913929384e+02
2.493877354229173875e+02
2.495958794791338846e+02
2.498040392575288138e+02
2.500122147555886158e+02
2.502204059707996748e+02
2.504286129006484032e+02
2.506368355426211849e+02
2.508450738942044040e+02
2.510533279528845014e+02
2.512615977161478895e+02
2.514698831814809523e+02
2.516781843463700454e+02
2.518865012083016381e+02
2.520948337647621429e+02
2.523031820132378868e+02
2.525115459512153393e+02
2.527199255761808558e+02
2.529283208856209058e+02
2.531367318770218162e+02
2.533451585478700281e+02
2.535536008956519254e+02
2.537620589178539490e+02
2.539705326119624544e+02
2.541790219754638827e+02
2.543875270058446176e+02
2.545960477005910718e+02
2.548045840571896292e+02
2.550131360731267023e+02
2.552217037458887035e+02
2.554302870729620452e+02
2.556388860518330830e+02
2.558475006799882863e+02
2.560561309549140105e+02
2.562647768740966399e+02
2.564734384350226151e+02
2.566821156351783202e+02
2.568908084720501961e+02
2.570995169431246268e+02
2.573082410458879963e+02
2.575169807778266886e+02
2.577257361364271446e+02
2.579345071191758052e+02
2.581432937235589407e+02
2.583520959470631055e+02
2.585609137871746270e+02
2.587697472413798891e+02
2.589785963071652759e+02
2.591874609820173418e+02
2.593963412634223005e+02
2.596052371488666495e+02
2.598141486358368297e+02
2.600230757218191684e+02
2.602320184043001063e+02
2.604409766807659707e+02
2.606499505487032593e+02
2.608589400055983560e+02
2.610679450489376450e+02
2.612769656762075670e+02
2.614860018848944492e+02
2.616950536724847325e+02
2.619041210364648578e+02
2.621132039743211521e+02
2.623223024835400565e+02
2.625314165616080118e+02
2.627405462060114019e+02
2.629496914142365540e+02
2.631588521837700227e+02
2.633680285120980216e+02
2.635772203967071050e+02
2.637864278350836003e+02
2.639956508247139482e+02
2.642048893630844759e+02
2.644141434476817381e+02
2.646234130759919481e+02
2.648326982455016605e+02
2.650419989536972025e+02
2.652513151980650150e+02
2.654606469760914820e+02
2.656699942852629874e+02
2.658793571230659722e+02
2.660887354869868204e+02
2.662981293745119160e+02
2.665075387831276998e+02
2.667169637103205559e+02
2.669264041535768683e+02
2.671358601103830210e+02
2.673453315782255117e+02
2.675548185545906108e+02
2.677643210369648727e+02
2.679738390228345679e+02
2.681833725096862509e+02
2.683929214950061350e+02
2.686024859762807182e+02
2.688120659509963843e+02
2.690216614166396312e+02
2.692312723706967290e+02
2.694408988106541187e+02
2.696505407339982412e+02
2.698601981382154236e+02
2.700698710207922204e+02
2.702795593792148452e+02
2.704892632109698525e+02
2.706989825135435126e+02
2.709087172844223801e+02
2.711184675210927253e+02
2.713282332210409891e+02
2.715380143817536123e+02
2.717478110007169789e+02
2.719576230754174730e+02
2.721674506033414787e+02
2.723772935819754935e+02
2.725871520088057878e+02
2.727970258813188593e+02
2.730069151970010921e+02
2.732168199533388702e+02
2.734267401478186343e+02
2.736366757779267118e+02
2.738466268411496003e+02
2.740565933349736270e+02
2.742665752568852326e+02
2.744765726043708014e+02
2.746865853749167172e+02
2.748966135660094778e+02
2.751066571751353536e+02
2.753167161997808421e+02
2.755267906374323275e+02
2.757368804855761368e+02
2.759469857416988248e+02
2.761571064032866616e+02
2.763672424678260882e+02
2.765773939328034885e+02
2.767875607957053603e+02
2.769977430540179739e+02
2.772079407052278270e+02
2.774181537468213037e+02
2.776283821762847879e+02
2.778386259911046636e+02
2.780488851887673718e+02
2.782591597667592964e+02
2.784694497225668215e+02
2.786797550536763879e+02
2.788900757575743796e+02
2.791004118317472376e+02
2.793107632736812889e+02
2.795211300808630313e+02
2.797315122507787351e+02
2.799419097809148980e+02
2.801523226687579609e+02
2.803627509117942509e+02
2.805731945075101521e+02
2.807836534533921622e+02
2.809941277469266083e+02
2.812046173855998745e+02
2.814151223668984585e+02
2.816256426883086306e+02
2.818361783473169453e+02
2.820467293414096730e+02
2.822572956680733114e+02
2.824678773247942445e+02
2.826784743090588563e+02
2.828890866183535309e+02
2.830997142501646522e+02
2.833103572019786611e+02
2.835210154712819985e+02
2.837316890555609916e+02
2.839423779523021381e+02
2.841530821589917082e+02
2.843638016731161997e+02
2.845745364921619966e+02
2.847852866136155399e+02
2.849960520349631565e+02
2.852068327536912875e+02
2.854176287672863737e+02
2.856284400732346853e+02
2.858392666690227770e+02
2.860501085521369760e+02
2.862609657200637230e+02
2.864718381702893453e+02
2.866827259003003405e+02
2.868936289075830359e+02
2.871045471896238723e+02
2.873154807439092338e+02
2.875264295679255611e+02
2.877373936591592383e+02
2.879483730150966494e+02
2.881593676332242353e+02
2.883703775110283232e+02
2.885814026459954107e+02
2.887924430356118251e+02
2.890034986773640071e+02
2.892145695687383977e+02
2.894256557072212672e+02
2.896367570902991702e+02
2.898478737154583769e+02
2.900590055801854419e+02
2.902701526819666356e+02
2.904813150182883987e+02
2.906924925866371723e+02
2.909036853844993402e+02
2.911148934093612297e+02
2.913261166587093385e+02
2.915373551300300505e+02
2.917486088208097499e+02
2.919598777285348774e+02
2.921711618506917603e+02
2.923824611847668962e+02
2.925937757282466123e+02
2.928051054786173495e+02
2.930164504333654349e+02
2.932278105899774232e+02
2.934391859459395846e+02
2.936505764987383600e+02
2.938619822458601902e+02
2.940734031847914025e+02
2.942848393130184377e+02
2.944962906280277366e+02
2.947077571273056833e+02
2.949192388083386049e+02
2.951307356686129992e+02
2.953422477056152502e+02
2.955537749168317418e+02
2.957653172997488582e+02
2.959768748518530401e+02
2.961884475706306716e+02
2.964000354535681936e+02
2.966116384981519332e+02
2.968232567018683312e+02
2.970348900622037718e+02
2.972465385766446957e+02
2.974582022426774870e+02
2.976698810577885865e+02
2.978815750194643215e+02
2.980932841251911327e+02
2.983050083724554611e+02
2.985167477587436338e+02
2.987285022815420916e+02
2.989402719383372187e+02
2.991520567266155126e+02
2.993638566438632438e+02
2.995756716875669099e+02
2.997875018552127813e+02
2.999993471442874693e+02
3.002112075522771875e+02
3.004230830766684335e+02
3.006349737149475914e+02
3.008468794646010451e+02
3.010588003231152356e+02
3.012707362879765469e+02
3.014826873566713630e+02
3.016946535266861247e+02
3.019066347955071592e+02
3.021186311606209642e+02
3.023306426195139238e+02
3.025426691696723651e+02
3.027547108085827858e+02
3.029667675337315131e+02
3.031788393426049879e+02
3.033909262326895941e+02
3.036030282014717727e+02
3.038151452464379076e+02
3.040272773650743829e+02
3.042394245548675826e+02
3.044515868133040044e+02
3.046637641378699755e+02
3.048759565260518798e+02
3.050881639753361583e+02
3.053003864832091949e+02
3.055126240471574306e+02
3.057248766646672493e+02
3.059371443332249783e+02
3.061494270503171720e+02
3.063617248134301008e+02
3.065740376200502624e+02
3.067863654676639271e+02
3.069987083537576495e+02
3.072110662758177568e+02
3.074234392313306898e+02
3.076358272177827757e+02
3.078482302326604554e+02
3.080606482734501697e+02
3.082730813376382457e+02
3.084855294227111813e+02
3.086979925261553035e+02
3.089104706454570533e+02
3.091229637781028714e+02
3.093354719215790283e+02
3.095479950733720216e+02
3.097605332309682922e+02
3.099730863918541672e+02
3.101856545535160308e+02
3.103982377134403805e+02
3.106108358691135436e+02
3.108234490180219609e+02
3.110360771576520165e+02
3.112487202854900943e+02
3.114613783990226921e+02
3.116740514957360801e+02
3.118867395731167562e+02
3.120994426286510475e+02
3.123121606598253948e+02
3.125248936641262389e+02
3.127376416390399640e+02
3.129504045820528972e+02
3.131631824906515362e+02
3.133759753623222650e+02
3.135887831945514108e+02
3.138016059848255281e+02
3.140144437306308305e+02
3.142272964294538724e+02
3.144401640787809811e+02
3.146530466760985973e+02
3.148659442188931052e+02
3.150788567046508888e+02
3.152917841308583320e+02
3.155047264950019326e+02
3.157176837945680745e+02
3.159306560270430282e+02
3.161436431899133481e+02
3.163566452806653615e+02
3.165696622967855092e+02
3.167826942357601183e+02
3.169957410950756866e+02
3.172088028722185982e+02
3.174218795646752369e+02
3.176349711699319300e+02
3.178480776854752321e+02
3.180611991087914134e+02
3.182743354373669717e+02
3.184874866686882342e+02
3.187006528002416417e+02
3.189138338295135782e+02
3.191270297539905414e+02
3.193402405711588017e+02
3.195534662785047999e+02
3.197667068735149769e+02
3.199799623536756599e+02
3.201932327164733465e+02
3.204065179593944208e+02
3.206198180799252100e+02
3.208331330755522117e+02
3.210464629437617532e+02
3.212598076820402753e+02
3.214731672878741620e+02
3.216865417587498541e+02
3.218999310921536789e+02
3.221133352855721341e+02
3.223267543364916037e+02
3.225401882423984148e+02
3.227536370007790083e+02
3.229671006091198251e+02
3.231805790649072492e+02
3.233940723656276646e+02
3.236075805087674553e+02
3.238211034918131190e+02
3.240346413122509830e+02
3.242481939675673743e+02
3.244617614552488476e+02
3.246753437727817300e+02
3.248889409176524055e+02
3.251025528873473149e+02
3.253161796793528993e+02
3.255298212911554856e+02
3.257434777202414580e+02
3.259571489640973141e+02
3.261708350202093243e+02
3.263845358860640999e+02
3.265982515591477977e+02
3.268119820369470290e+02
3.270257273169480641e+02
3.272394873966374007e+02
3.274532622735013092e+02
3.276670519450262873e+02
3.278808564086987758e+02
3.280946756620051019e+02
3.283085097024317065e+02
3.285223585274649167e+02
3.287362221345912303e+02
3.289501005212970313e+02
3.291639936850687036e+02
3.293779016233926882e+02
3.295918243337553122e+02
3.298057618136430165e+02
3.300197140605422419e+02
3.302336810719392588e+02
3.304476628453206786e+02
3.306616593781727715e+02
3.308756706679819217e+02
3.310896967122345700e+02
3.313037375084171572e+02
3.315177930540160105e+02
3.317318633465175708e+02
3.319459483834082221e+02
3.321600481621744620e+02
3.323741626803025611e+02
3.325882919352790168e+02
3.328024359245902133e+02
3.330165946457224209e+02
3.332307680961622509e+02
3.334449562733959738e+02
3.336591591749100871e+02
3.338733767981908613e+02
3.340876091407247941e+02
3.343018561999982694e+02
3.345161179734977281e+02
3.347303944587094975e+02
3.349446856531200183e+02
3.351589915542156177e+02
3.353733121594829072e+02
3.355876474664080433e+02
3.358019974724775807e+02
3.360163621751778464e+02
3.362307415719953383e+02
3.364451356604163834e+02
3.366595444379273658e+02
3.368739679020147832e+02
3.370884060501648491e+02
3.373028588798642318e+02
3.375173263885991446e+02
3.377318085738560285e+02
3.379463054331212675e+02
3.381608169638813592e+02
3.383753431636225741e+02
3.385898840298314667e+02
3.388044395599943073e+02
3.390190097515975367e+02
3.392335946021275959e+02
3.394481941090708688e+02
3.396628082699137394e+02
3.398774370821425919e+02
3.400920805432439238e+02
3.403067386507040055e+02
3.405214114020093348e+02
3.407360987946462956e+02
3.409508008261012719e+02
3.411655174938606478e+02
3.413802487954108642e+02
3.415949947282383619e+02
3.418097552898294680e+02
3.420245304776705666e+02
3.422393202892480986e+02
3.424541247220485616e+02
3.426689437735582260e+02
3.428837774412635326e+02
3.430986257226509224e+02
3.433134886152067224e+02
3.435283661164173736e+02
3.437432582237693168e+02
3.439581649347489360e+02
3.441730862468426153e+02
3.443880221575367386e+02
3.446029726643177469e+02
3.448179377646720241e+02
3.450329174560860110e+02
3.452479117360460350e+02
3.454629206020385368e+02
3.456779440515499573e+02
3.458929820820666237e+02
3.461080346910749768e+02
3.463231018760615143e+02
3.465381836345124498e+02
3.467532799639143377e+02
3.469683908617535053e+02
3.471835163255163366e+02
3.473986563526893292e+02
3.476138109407587535e+02
3.478289800872112210e+02
3.480441637895329450e+02
3.482593620452103096e+02
3.484745748517298694e+02
3.486898022065779514e+02
3.489050441072409399e+02
3.491203005512052755e+02
3.493355715359573423e+02
3.495508570589835244e+02
3.497661571177702626e+02
3.499814717098038841e+02
3.501968008325708865e+02
3.504121444835576540e+02
3.506275026602505704e+02
3.508428753601359631e+02
3.510582625807003865e+02
3.512736643194301678e+02
3.514890805738116342e+02
3.517045113413313402e+02
3.519199566194755562e+02
3.521354164057307798e+02
3.523508906975833384e+02
3.525663794925196726e+02
3.527818827880262234e+02
3.529974005815893179e+02
3.532129328706953402e+02
3.534284796528307879e+02
3.536440409254820452e+02
3.538596166861354959e+02
3.540752069322775242e+02
3.542908116613945140e+02
3.545064308709729630e+02
3.547220645584991416e+02
3.549377127214595475e+02
3.551533753573405647e+02
3.553690524636285772e+02
3.555847440378100259e+02
3.558004500773712380e+02
3.560161705797987679e+02
3.562319055425788292e+02
3.564476549631979196e+02
3.566634188391424232e+02
3.568791971678987807e+02
3.570949899469533761e+02
3.573107971737925936e+02
3.575266188459028172e+02
3.577424549607704876e+02
3.579583055158819889e+02
3.581741705087238188e+02
3.583900499367821908e+02
3.586059437975436595e+02
3.588218520884945519e+02
3.590377748071213091e+02
3.592537119509103150e+02
3.594696635173480104e+02
3.596856295039207225e+02
3.599016099081149491e+02
3.601176047274170173e+02
3.603336139593133112e+02
3.605496376012903283e+02
3.607656756508344529e+02
3.609817281054320119e+02
3.611977949625694464e+02
3.614138762197331971e+02
3.616299718744096481e+02
3.618460819240851265e+02
3.620622063662460732e+02
3.622783451983789860e+02
3.624944984179701351e+02
3.627106660225060750e+02
3.629268480094730194e+02
3.631430443763575795e+02
3.633592551206459120e+02
3.635754802398246284e+02
3.637917197313801125e+02
3.640079735927986349e+02
3.642242418215666930e+02
3.644405244151706711e+02
3.646568213710969530e+02
3.648731326868320366e+02
3.650894583598621921e+02
3.653057983876738604e+02
3.655221527677534823e+02
3.657385214975874987e+02
3.659549045746622369e+02
3.661713019964640807e+02
3.663877137604794143e+02
3.666041398641947922e+02
3.668205803050964846e+02
3.670370350806709325e+02
3.672535041884045768e+02
3.674699876257837445e+02
3.676864853902948767e+02
3.679029974794243572e+02
3.681195238906586837e+02
3.683360646214840699e+02
3.685526196693870702e+02
3.687691890318540686e+02
3.689857727063714492e+02
3.692023706904255960e+02
3.694189829815029498e+02
3.696356095770897809e+02
3.698522504746727009e+02
3.700689056717380367e+02
3.702855751657721157e+02
3.705022589542614355e+02
3.707189570346923233e+02
3.709356694045512199e+02
3.711523960613245094e+02
3.713691370024986327e+02
3.715858922255599737e+02
3.718026617279949164e+02
3.720194455072898450e+02
3.722362435609312570e+02
3.724530558864054228e+02
3.726698824811988970e+02
3.728867233427978931e+02
3.731035784686889656e+02
3.733204478563584985e+02
3.735373315032928758e+02
3.737542294069784248e+02
3.739711415649016999e+02
3.741880679745489715e+02
3.744050086334066236e+02
3.746219635389612108e+02
3.748389326886990602e+02
3.750559160801064991e+02
3.752729137106700819e+02
3.754899255778760789e+02
3.757069516792109312e+02
3.759239920121610794e+02
3.761410465742128508e+02
3.763581153628526863e+02
3.765751983755670835e+02
3.767922956098423128e+02
3.770094070631647583e+02
3.772265327330209175e+02
3.774436726168972314e+02
3.776608267122800271e+02
3.778779950166556318e+02
3.780951775275106002e+02
3.783123742423312024e+02
3.785295851586039362e+02
3.787468102738151856e+02
3.789640495854512778e+02
3.791813030909987674e+02
3.793985707879438678e+02
3.796158526737731336e+02
3.798331487459729487e+02
3.800504590020296405e+02
3.802677834394296497e+02
3.804851220556594171e+02
3.807024748482052701e+02
3.809198418145537062e+02
3.811372229521909958e+02
3.813546182586036366e+02
3.815720277312780695e+02
3.817894513677006216e+02
3.820068891653577339e+02
3.822243411217357334e+02
3.824418072343211179e+02
3.826592875006002146e+02
3.828767819180594643e+02
3.830942904841853078e+02
3.833118131964641293e+02
3.835293500523822559e+02
3.837469010494261852e+02
3.839644661850823013e+02
3.841820454568369314e+02
3.843996388621765732e+02
3.846172463985875538e+02
3.848348680635563710e+02
3.850525038545692951e+02
3.852701537691128806e+02
3.854878178046733410e+02
3.857054959587372878e+02
3.859231882287909912e+02
3.861408946123209489e+02
3.863586151068134313e+02
3.865763497097549362e+02
3.867940984186318474e+02
3.870118612309305490e+02
3.872296381441374251e+02
3.874474291557389733e+02
3.876652342632215209e+02
3.878830534640714518e+02
3.881008867557752637e+02
3.883187341358192270e+02
3.885365956016898394e+02
3.887544711508735418e+02
3.889723607808565475e+02
3.891902644891254681e+02
3.894081822731666307e+02
3.896261141304664193e+02
3.898440600585112179e+02
3.900620200547874674e+02
3.902799941167816087e+02
3.904979822419799689e+02
3.907159844278689889e+02
3.909340006719350527e+02
3.911520309716645443e+02
3.913700753245439614e+02
3.915881337280595744e+02
3.918062061796978810e+02
3.920242926769452652e+02
3.922423932172881109e+02
3.924605077982128023e+02
3.926786364172058370e+02
3.928967790717534854e+02
3.931149357593422451e+02
3.933331064774585002e+02
3.935512912235886347e+02
3.937694899952190326e+02
3.939877027898361348e+02
3.942059296049263821e+02
3.944241704379760449e+02
3.946424252864716209e+02
3.948606941478996077e+02
3.950789770197461621e+02
3.952972738994978954e+02
3.955155847846411348e+02
3.957339096726622643e+02
3.959522485610477815e+02
3.961706014472839570e+02
3.963889683288572314e+02
3.966073492032540457e+02
3.968257440679607839e+02
3.970441529204638869e+02
3.972625757582496817e+02
3.974810125788046662e+02
3.976994633796151675e+02
3.979179281581675696e+02
3.981364069119483702e+02
3.983548996384438396e+02
3.985734063351405894e+02
3.987919269995247760e+02
3.990104616290830108e+02
3.992290102213015075e+02
3.994475727736668205e+02
3.996661492836652769e+02
3.998847397487833177e+02
4.001033441665073269e+02
4.003219625343236885e+02
4.005405948497187865e+02
4.007592411101791186e+02
4.009779013131910119e+02
4.011965754562409074e+02
4.014152635368151323e+02
4.016339655524002410e+02
4.018526815004825039e+02
4.020714113785483050e+02
4.022901551840841421e+02
4.025089129145763991e+02
4.027276845675114032e+02
4.029464701403756521e+02
4.031652696306555299e+02
4.033840830358373069e+02
4.036029103534075944e+02
4.038217515808527196e+02
4.040406067156589529e+02
4.042594757553129057e+02
4.044783586973007914e+02
4.046972555391092214e+02
4.049161662782244093e+02
4.051350909121327959e+02
4.053540294383208789e+02
4.055729818542749854e+02
4.057919481574815563e+02
4.060109283454269189e+02
4.062299224155975139e+02
4.064489303654797823e+02
4.066679521925601080e+02
4.068869878943248750e+02
4.071060374682605243e+02
4.073251009118533830e+02
4.075441782225899487e+02
4.077632693979565488e+02
4.079823744354396240e+02
4.082014933325256152e+02
4.084206260867007927e+02
4.086397726954517111e+02
4.088589331562646976e+02
4.090781074666261361e+02
4.092972956240224676e+02
4.095164976259400760e+02
4.097357134698654022e+02
4.099549431532848303e+02
4.101741866736847442e+02
4.103934440285514711e+02
4.106127152153716224e+02
4.108320002316313548e+02
4.110512990748172797e+02
4.112706117424156673e+02
4.114899382319130154e+02
4.117092785407955944e+02
4.119286326665500155e+02
4.121480006066624355e+02
4.123673823586194658e+02
4.125867779199073198e+02
4.128061872880125520e+02
4.130256104604215466e+02
4.132450474346206875e+02
4.134644982080963018e+02
4.136839627783348305e+02
4.139034411428227713e+02
4.141229332990463945e+02
4.143424392444921978e+02
4.145619589766465651e+02
4.147814924929958806e+02
4.150010397910265283e+02
4.152206008682248921e+02
4.154401757220774698e+02
4.156597643500705885e+02
4.158793667496906892e+02
4.160989829184241557e+02
4.163186128537573722e+02
4.165382565531767796e+02
4.167579140141687617e+02
4.169775852342197595e+02
4.171972702108161002e+02
4.174169689414442246e+02
4.176366814235905167e+02
4.178564076547413606e+02
4.180761476323832539e+02
4.182959013540025808e+02
4.185156688170856683e+02
4.187354500191189572e+02
4.189552449575888886e+02
4.191750536299817327e+02
4.193948760337840440e+02
4.196147121664821498e+02
4.198345620255624908e+02
4.200544256085114512e+02
4.202743029128154149e+02
4.204941939359607659e+02
4.207140986754340020e+02
4.209340171287213934e+02
4.211539492933094380e+02
4.213738951666845765e+02
4.215938547463331361e+02
4.218138280297415008e+02
4.220338150143961116e+02
4.222538156977833523e+02
4.224738300773897208e+02
4.226938581507014305e+02
4.229138999152050360e+02
4.231339553683868644e+02
4.233540245077334134e+02
4.235741073307309534e+02
4.237942038348660390e+02
4.240143140176249403e+02
4.242344378764940984e+02
4.244545754089599541e+02
4.246747266125088913e+02
4.248948914846272373e+02
4.251150700228015467e+02
4.253352622245181465e+02
4.255554680872633639e+02
4.257756876085236399e+02
4.259959207857855290e+02
4.262161676165352446e+02
4.264364280982592277e+02
4.266567022284439190e+02
4.268769900045757595e+02
4.270972914241410763e+02
4.273176064846262534e+02
4.275379351835177886e+02
4.277582775183020090e+02
4.279786334864653554e+02
4.281990030854942688e+02
4.284193863128750763e+02
4.286397831660941620e+02
4.288601936426380234e+02
4.290806177399929311e+02
4.293010554556454963e+02
4.295215067870818757e+02
4.297419717317886807e+02
4.299624502872521816e+02
4.301829424509588762e+02
4.304034482203950347e+02
4.306239675930471549e+02
4.308445005664016776e+02
4.310650471379449300e+02
4.312856073051633530e+02
4.315061810655432737e+02
4.317267684165711898e+02
4.319473693557334855e+02
4.321679838805165446e+02
4.323886119884067512e+02
4.326092536768904893e+02
4.328299089434542566e+02
4.330505777855844372e+02
4.332712602007673581e+02
4.334919561864894604e+02
4.337126657402371848e+02
4.339333888594968585e+02
4.341541255417549223e+02
4.343748757844978172e+02
4.345956395852118703e+02
4.348164169413835225e+02
4.350372078504991578e+02
4.352580123100452738e+02
4.354788303175081410e+02
4.356996618703742001e+02
4.359205069661298921e+02
4.361413656022616010e+02
4.363622377762557107e+02
4.365831234855986622e+02
4.368040227277768963e+02
4.370249355002766833e+02
4.372458618005845210e+02
4.374668016261867933e+02
4.376877549745698843e+02
4.379087218432201780e+02
4.381297022296241721e+02
4.383506961312681938e+02
4.385717035456386839e+02
4.387927244702219696e+02
4.390137589025044917e+02
4.392348068399727481e+02
4.394558682801130090e+02
4.396769432204117720e+02
4.398980316583553076e+02
4.401191335914302272e+02
4.403402490171226873e+02
4.405613779329192994e+02
4.407825203363063338e+02
