1.929573059e+02;2.214677261e-05
1.931610565e+02;4.923397792e-04
1.933648071e+02;1.085191849e-03
1.935685883e+02;-1.873957626e-05
1.937723694e+02;6.558851455e-04
1.939761810e+02;6.763283163e-04
1.941800079e+02;-1.413986174e-04
1.943838501e+02;-1.204443630e-03
1.945877075e+02;-5.962592331e-05
1.947915802e+02;-1.797295758e-03
1.949954681e+02;-2.436144860e-04
1.951993713e+02;-1.822849736e-04
1.954032898e+02;1.166964532e-03
1.956072235e+02;-5.911484477e-04
1.958111877e+02;1.703597832e-06
1.960151520e+02;9.829759365e-04
1.962191467e+02;9.420895949e-04
1.964231415e+02;4.718966084e-04
1.966271667e+02;-2.027281444e-04
1.968312073e+02;2.214677261e-05
1.970352478e+02;-6.933643017e-04
1.972393188e+02;-9.386824095e-04
1.974434052e+02;1.248737215e-03
1.976475067e+02;-2.103943378e-03
1.978516235e+02;3.083512129e-04
1.980557709e+02;2.265785151e-04
1.982599182e+02;-9.182392387e-04
1.984640808e+02;-9.182392387e-04
1.986682587e+02;-6.729211309e-04
1.988724670e+02;-1.618417882e-04
1.990766754e+02;2.214677261e-05
1.992809143e+02;-2.635465935e-03
1.994851685e+02;-1.209554466e-04
1.996894226e+02;7.785442285e-04
1.998937073e+02;4.923397792e-04
2.000980072e+02;-7.955802139e-04
2.003023224e+02;-9.591255803e-04
2.005066528e+02;-6.524779601e-04
2.007109985e+02;1.330509898e-03
2.009153595e+02;-5.911484477e-04
2.011197510e+02;3.901238961e-04
2.013241425e+02;-7.342506433e-04
2.015285492e+02;-1.209554466e-04
2.017329865e+02;-1.000011922e-03
2.019374237e+02;1.800702885e-03
2.021418915e+02;2.265785151e-04
2.023463593e+02;1.289623557e-03
2.025508575e+02;7.172146579e-04
2.027553711e+02;1.105634961e-03
2.029598999e+02;-1.822849736e-04
2.031644440e+02;-7.138074725e-04
2.033690033e+02;2.879080421e-04
2.035735779e+02;-3.918274888e-05
2.037781677e+02;-9.591255803e-04
2.039827728e+02;-9.795688093e-04
2.041873932e+02;5.536692915e-04
2.043920288e+02;9.420895949e-04
2.045966949e+02;-1.286216313e-03
2.048013611e+02;1.862032455e-03
2.050060577e+02;-3.049439983e-04
2.052107544e+02;3.901238961e-04
2.054154816e+02;5.945556331e-04
2.056202240e+02;6.967714871e-04
2.058249664e+02;2.879080421e-04
2.060297394e+02;-1.822849736e-04
2.062345276e+02;-5.093757645e-04
2.064393311e+02;6.149988039e-04
2.066441498e+02;-7.546938141e-04
2.068489838e+02;7.785442285e-04
2.070538330e+02;2.061353443e-04
2.072587128e+02;-4.684893938e-04
2.074635925e+02;-3.049439983e-04
2.076684875e+02;1.494055265e-03
2.078734131e+02;1.432725810e-03
2.080783386e+02;1.652489882e-04
2.082832947e+02;-1.822849736e-04
2.084882507e+02;-4.684893938e-04
2.086932373e+02;-1.822849736e-04
2.088982391e+02;6.303311966e-05
2.091032562e+02;-1.061341492e-03
2.093082733e+02;1.718930202e-03
2.095133209e+02;1.039194685e-04
2.097183838e+02;5.536692915e-04
2.099234619e+02;-5.093757645e-04
2.101285553e+02;2.674648713e-04
2.103336792e+02;4.718966084e-04
2.105388031e+02;1.003419165e-03
2.107439423e+02;-2.845008275e-04
2.109491119e+02;1.243626466e-04
2.111542816e+02;-1.122670947e-03
2.113594666e+02;7.172146579e-04
2.115646820e+02;4.514534376e-04
2.117699127e+02;1.652489882e-04
2.119751434e+02;-5.093757645e-04
2.121804047e+02;7.581010577e-04
2.123856812e+02;4.718966084e-04
2.125909729e+02;3.696807253e-04
2.127962646e+02;4.718966084e-04
2.130015869e+02;1.432725810e-03
2.132069244e+02;4.718966084e-04
2.134122925e+02;6.763283163e-04
2.136176605e+02;-1.245329971e-03
2.138230438e+02;1.187407644e-03
2.140284424e+02;5.741124623e-04
2.142338562e+02;1.984691480e-03
2.144393005e+02;-3.867167106e-04
2.146447449e+02;-6.729211309e-04
2.148502197e+02;6.303311966e-05
2.150556946e+02;-1.184000517e-03
2.152612000e+02;1.126078190e-03
2.154667206e+02;1.085191849e-03
2.156722412e+02;-3.049439983e-04
2.158777924e+02;4.923397792e-04
2.160833588e+02;-1.000011922e-03
2.162889404e+02;5.127829500e-04
2.164945374e+02;2.107350621e-03
2.167001495e+02;9.625327657e-04
2.169057770e+02;-5.093757645e-04
2.171114197e+02;4.258994522e-05
2.173170776e+02;-3.049439983e-04
2.175227509e+02;1.780259772e-03
2.177284546e+02;-3.049439983e-04
2.179341583e+02;2.674648713e-04
2.181398773e+02;-7.751369849e-04
2.183456268e+02;1.923361910e-03
2.185513763e+02;-1.873957626e-05
2.187571564e+02;-2.231713152e-04
2.189629364e+02;-5.962592331e-05
2.191687469e+02;5.945556331e-04
2.193745728e+02;-6.933643017e-04
2.195804138e+02;4.258994522e-05
2.197862549e+02;1.703597832e-06
2.199921265e+02;-2.640576568e-04
2.201980133e+02;-1.347545884e-03
2.204039154e+02;-3.049439983e-04
2.206098328e+02;-4.480462230e-04
2.208157654e+02;1.652489882e-04
2.210217285e+02;-4.684893938e-04
2.212276917e+02;-1.873957626e-05
2.214336700e+02;-1.306659542e-03
2.216396637e+02;-4.276030522e-04
2.218456879e+02;-1.822849736e-04
2.220517120e+02;-9.591255803e-04
2.222577667e+02;5.332261208e-04
2.224638214e+02;-6.115916185e-04
2.226699066e+02;-1.413986174e-04
2.228759918e+02;2.332225442e-03
2.230821075e+02;-8.160233847e-04
2.232882385e+02;-3.662735398e-04
2.234943848e+02;6.303311966e-05
2.237005310e+02;5.332261208e-04
2.239067078e+02;-5.707052769e-04
2.241128998e+02;-5.911484477e-04
2.243191071e+02;5.741124623e-04
2.245253296e+02;1.085191849e-03
2.247315674e+02;2.061353443e-04
2.249378357e+02;3.901238961e-04
2.251441040e+02;5.536692915e-04
2.253503876e+02;-2.027281444e-04
2.255566864e+02;-2.436144860e-04
2.257630157e+02;8.807600825e-04
2.259693451e+02;-5.093757645e-04
2.261756897e+02;-2.845008275e-04
2.263820648e+02;-7.546938141e-04
2.265884399e+02;-5.298189353e-04
2.267948456e+02;-1.413986174e-04
2.270012665e+02;3.287943837e-04
2.272076874e+02;7.989873993e-04
2.274141388e+02;6.763283163e-04
2.276206055e+02;-3.867167106e-04
2.278270874e+02;8.398737409e-04
2.280335693e+02;1.448058174e-04
2.282400818e+02;3.696807253e-04
2.284466095e+02;1.243626466e-04
2.286531525e+02;5.332261208e-04
2.288597107e+02;8.398737409e-04
2.290662994e+02;-9.182392387e-04
2.292728882e+02;3.287943837e-04
2.294794922e+02;4.923397792e-04
2.296861115e+02;-1.367989113e-03
2.298927460e+02;1.187407644e-03
2.300994110e+02;2.265785151e-04
2.303060760e+02;2.470216714e-04
2.305127716e+02;-1.020455151e-03
2.307194672e+02;6.967714871e-04
2.309261932e+02;-2.231713152e-04
2.311329193e+02;3.492375545e-04
2.313396759e+02;-1.695079845e-03
2.315464325e+02;2.265785151e-04
2.317532196e+02;1.718930202e-03
2.319600220e+02;-8.160233847e-04
2.321668396e+02;-5.911484477e-04
2.323736725e+02;-1.209554466e-04
2.325805054e+02;2.879080421e-04
2.327873688e+02;8.807600825e-04
2.329942474e+02;-3.867167106e-04
2.332011414e+02;4.258994522e-05
2.334080505e+02;-1.572420821e-03
2.336149750e+02;-9.182392387e-04
2.338219299e+02;-2.436144860e-04
2.340288849e+02;4.310102377e-04
2.342358551e+02;-6.729211309e-04
2.344428406e+02;1.039194685e-04
2.346498566e+02;6.354419747e-04
2.348568726e+02;-3.918274888e-05
2.350639038e+02;-7.342506433e-04
2.352709656e+02;6.558851455e-04
2.354780273e+02;1.003419165e-03
2.356851196e+02;2.674648713e-04
2.358922119e+02;-4.889325937e-04
2.360993347e+02;-6.524779601e-04
2.363064728e+02;-1.873957626e-05
2.365136108e+02;-4.071598814e-04
2.367207794e+02;-8.569097263e-04
2.369279633e+02;1.494055265e-03
2.371351624e+02;7.581010577e-04
2.373423615e+02;-1.822849736e-04
2.375495911e+02;1.105634961e-03
2.377568359e+02;-1.061341492e-03
2.379640961e+02;3.083512129e-04
2.381713715e+02;-5.502621061e-04
2.383786621e+02;-1.899511553e-03
2.385859680e+02;9.420895949e-04
2.387932892e+02;-4.480462230e-04
2.390006409e+02;-1.020455151e-03
2.392079926e+02;-4.276030522e-04
2.394153595e+02;-2.436144860e-04
2.396227417e+02;-9.591255803e-04
2.398301544e+02;-7.342506433e-04
2.400375671e+02;-1.879068441e-03
2.402449951e+02;7.172146579e-04
2.404524536e+02;-8.569097263e-04
2.406599121e+02;-2.231713152e-04
2.408674011e+02;-5.502621061e-04
2.410748901e+02;4.923397792e-04
2.412824097e+02;-5.911484477e-04
2.414899292e+02;-1.184000517e-03
2.416974792e+02;-1.143114176e-03
2.419050446e+02;8.398737409e-04
2.421126251e+02;-7.138074725e-04
2.423202057e+02;9.012032533e-04
2.425278168e+02;-2.436144860e-04
2.427354431e+02;-4.276030522e-04
2.429430847e+02;-3.458303690e-04
2.431507416e+02;-1.209554466e-04
2.433584137e+02;3.901238961e-04
2.435661011e+02;-5.962592331e-05
2.437738037e+02;-1.735966187e-03
2.439815216e+02;8.347629046e-05
2.441892548e+02;1.003419165e-03
2.443970032e+02;-4.889325937e-04
2.446047668e+02;-1.061341492e-03
2.448125458e+02;1.432725810e-03
2.450203400e+02;5.741124623e-04
2.452281647e+02;7.785442285e-04
2.454359894e+02;-5.707052769e-04
2.456438293e+02;1.228293986e-03
2.458516998e+02;-1.613307162e-03
2.460595703e+02;8.398737409e-04
2.462674561e+02;4.718966084e-04
2.464753723e+02;1.856921590e-04
2.466832886e+02;-1.347545884e-03
2.468912354e+02;-1.413986174e-04
2.470991821e+02;-4.276030522e-04
2.473071594e+02;1.105634961e-03
2.475151520e+02;1.289623557e-03
2.477231445e+02;4.923397792e-04
2.479311676e+02;1.448058174e-04
2.481392059e+02;3.083512129e-04
2.483472443e+02;-1.873957626e-05
2.485553131e+02;-4.276030522e-04
2.487633972e+02;-1.122670947e-03
2.489714966e+02;-5.962592331e-05
2.491796112e+02;-1.204443630e-03
2.493877411e+02;-4.276030522e-04
2.495958862e+02;-1.490648137e-03
2.498040466e+02;2.265785151e-04
2.500122223e+02;2.470216714e-04
2.502204132e+02;1.085191849e-03
2.504286194e+02;-2.027281444e-04
2.506368408e+02;7.785442285e-04
2.508450775e+02;-2.308374969e-03
2.510533295e+02;2.214677261e-05
2.512615967e+02;3.696807253e-04
2.514698792e+02;6.303311966e-05
2.516781769e+02;7.989873993e-04
2.518865051e+02;-3.918274888e-05
2.520948334e+02;-8.364665555e-04
2.523031769e+02;2.265785151e-04
2.525115509e+02;8.347629046e-05
2.527199249e+02;2.879080421e-04
2.529283142e+02;-1.735966187e-03
2.531367340e+02;-1.618417882e-04
2.533451538e+02;-4.276030522e-04
2.535536041e+02;8.194305701e-04
2.537620544e+02;-4.276030522e-04
2.539705353e+02;5.127829500e-04
2.541790161e+02;-8.006909775e-05
2.543875275e+02;-1.061341492e-03
2.545960541e+02;8.807600825e-04
2.548045807e+02;1.759816543e-03
2.550131378e+02;-1.143114176e-03
2.552217102e+02;3.696807253e-04
2.554302826e+02;1.448058174e-04
2.556388855e+02;7.172146579e-04
2.558475037e+02;-6.320347893e-04
2.560561218e+02;7.172146579e-04
2.562647705e+02;5.536692915e-04
2.564734497e+02;4.310102377e-04
2.566821289e+02;-2.231713152e-04
2.568908081e+02;5.945556331e-04
2.570995178e+02;-4.684893938e-04
2.573082275e+02;-8.569097263e-04
2.575169678e+02;-1.633750275e-03
2.577257385e+02;9.216464241e-04
2.579345093e+02;8.347629046e-05
2.581432800e+02;1.243626466e-04
2.583520813e+02;-3.049439983e-04
2.585609131e+02;3.083512129e-04
2.587697449e+02;-8.364665555e-04
2.589786072e+02;-5.502621061e-04
2.591874695e+02;3.901238961e-04
2.593963318e+02;1.703597832e-06
2.596052246e+02;-1.040898263e-03
2.598141479e+02;2.214677261e-05
2.600230713e+02;-1.408875454e-03
2.602320251e+02;4.923397792e-04
2.604409790e+02;1.207850873e-03
2.606499634e+02;1.350953127e-03
2.608589478e+02;7.785442285e-04
2.610679321e+02;-7.751369849e-04
2.612769775e+02;-6.320347893e-04
2.614859924e+02;-4.684893938e-04
2.616950684e+02;-5.093757645e-04
2.619041138e+02;-3.867167106e-04
2.621131897e+02;-1.873957626e-05
2.623222961e+02;1.856921590e-04
2.625314026e+02;5.332261208e-04
2.627405396e+02;-6.524779601e-04
2.629496765e+02;-5.911484477e-04
2.631588440e+02;-3.918274888e-05
2.633680420e+02;-7.751369849e-04
2.635772095e+02;-2.436144860e-04
2.637864380e+02;-1.490648137e-03
2.639956360e+02;-1.286216313e-03
2.642048950e+02;1.166964532e-03
2.644141541e+02;1.856921590e-04
2.646234131e+02;1.448058174e-04
2.648327026e+02;5.945556331e-04
2.650419922e+02;-5.502621061e-04
2.652513123e+02;1.105634961e-03
2.654606323e+02;-8.977960679e-04
2.656699829e+02;8.603169117e-04
2.658793640e+02;6.763283163e-04
2.660887451e+02;-5.911484477e-04
2.662981262e+02;-3.867167106e-04
2.665075378e+02;5.945556331e-04
2.667169495e+02;-2.640576568e-04
2.669263916e+02;-2.231713152e-04
