[Data]
1.929573059e+02;1.282003359e-03
1.931610565e+02;2.414382907e-04
1.933648071e+02;4.658738908e-04
1.935685883e+02;7.719224086e-04
1.937723694e+02;1.322809840e-03
1.939761810e+02;7.107127458e-04
1.941800079e+02;7.107127458e-04
1.943838501e+02;8.331321296e-04
1.945877075e+02;1.547245425e-03
1.947915802e+02;4.046641698e-04
1.949954681e+02;5.678900634e-04
1.951993713e+02;-3.400539299e-06
1.954032898e+02;1.955310116e-03
1.956072235e+02;7.515191683e-04
1.958111877e+02;1.567648607e-03
1.960151520e+02;1.200390398e-03
1.962191467e+02;1.710471231e-03
1.964231415e+02;1.445229165e-03
1.966271667e+02;1.098374254e-03
1.968312073e+02;2.302165143e-03
1.970352478e+02;3.434544778e-04
1.972393188e+02;5.780916763e-05
1.974434052e+02;1.894100453e-03
1.976475067e+02;8.739386103e-04
1.978516235e+02;1.934906933e-03
1.980557709e+02;-6.767073064e-04
1.982599182e+02;1.996116480e-03
1.984640808e+02;3.026479972e-04
1.986682587e+02;8.943418507e-04
1.988724670e+02;1.934906933e-03
1.990766754e+02;1.649261569e-03
1.992809143e+02;7.107127458e-04
1.994851685e+02;1.853293972e-03
1.996894226e+02;8.127288893e-04
1.998937073e+02;7.107127458e-04
2.000980072e+02;5.678900634e-04
2.003023224e+02;5.882933037e-04
2.005066528e+02;9.351483313e-04
2.007109985e+02;1.057567773e-03
2.009153595e+02;-2.890458563e-04
2.011197510e+02;8.331321296e-04
2.013241425e+02;1.802285842e-04
2.015285492e+02;1.241196878e-03
2.017329865e+02;5.780916763e-05
2.019374237e+02;2.669423353e-03
2.021418915e+02;3.434544778e-04
2.023463593e+02;8.943418507e-04
2.025508575e+02;2.210350503e-04
2.027553711e+02;2.771439496e-03
2.029598999e+02;1.077970956e-03
2.031644440e+02;7.821240433e-05
2.033690033e+02;1.282003359e-03
2.035735779e+02;1.608455088e-03
2.037781677e+02;-1.003159094e-03
2.039827728e+02;2.302165143e-03
2.041873932e+02;7.515191683e-04
2.043920288e+02;2.016519895e-03
2.045966949e+02;1.241196878e-03
2.048013611e+02;1.669664751e-03
2.050060577e+02;7.107127458e-04
2.052107544e+02;1.690068049e-03
2.054154816e+02;2.618415165e-04
2.056202240e+02;1.975713298e-03
2.058249664e+02;5.882933037e-04
2.060297394e+02;6.903095054e-04
2.062345276e+02;1.343213022e-03
2.064393311e+02;-2.686426160e-04
2.066441498e+02;5.066803424e-04
2.068489838e+02;-3.400539299e-06
2.070538330e+02;1.282003359e-03
2.072587128e+02;1.608455088e-03
2.074635925e+02;7.719224086e-04
2.076684875e+02;6.086965441e-04
2.078734131e+02;6.699062651e-04
2.080783386e+02;9.351483313e-04
2.082832947e+02;5.882933037e-04
2.084882507e+02;8.943418507e-04
2.086932373e+02;1.302406541e-03
2.088982391e+02;1.404422685e-03
2.091032562e+02;3.842609294e-04
2.093082733e+02;5.474868231e-04
2.095133209e+02;3.842609294e-04
2.097183838e+02;8.739386103e-04
2.099234619e+02;5.780916763e-05
2.101285553e+02;1.526842127e-03
2.103336792e+02;1.241196878e-03
2.105388031e+02;1.016761293e-03
2.107439423e+02;1.118777436e-03
2.109491119e+02;2.383778105e-03
2.111542816e+02;6.699062651e-04
2.113594666e+02;1.445229165e-03
2.115646820e+02;2.210350503e-04
2.117699127e+02;2.016519895e-03
2.119751434e+02;1.343213022e-03
2.121804047e+02;1.343213022e-03
2.123856812e+02;-1.462231885e-04
2.125909729e+02;1.771681011e-03
2.127962646e+02;1.894100453e-03
2.130015869e+02;1.282003359e-03
2.132069244e+02;2.618415165e-04
2.134122925e+02;2.098132856e-03
2.136176605e+02;1.465632464e-03
2.138230438e+02;-1.870296692e-04
2.140284424e+02;1.200390398e-03
2.142338562e+02;1.343213022e-03
2.144393005e+02;1.812487491e-03
2.146447449e+02;2.404181287e-03
2.148502197e+02;1.118777436e-03
2.150556946e+02;1.179987099e-03
2.152612000e+02;1.996116480e-03
2.154667206e+02;3.097891342e-03
2.156722412e+02;8.535353700e-04
2.158777924e+02;2.822447568e-04
2.160833588e+02;7.923256489e-04
2.162889404e+02;1.506438944e-03
2.164945374e+02;-6.461024896e-05
2.167001495e+02;1.690068049e-03
2.169057770e+02;9.351483313e-04
2.171114197e+02;1.445229165e-03
2.173170776e+02;7.515191683e-04
2.175227509e+02;1.261600060e-03
2.177284546e+02;3.740593093e-05
2.179341583e+02;1.077970956e-03
2.181398773e+02;1.934906933e-03
2.183456268e+02;8.127288893e-04
2.185513763e+02;1.322809840e-03
2.187571564e+02;1.118777436e-03
2.189629364e+02;1.598253439e-04
2.191687469e+02;2.240955364e-03
2.193745728e+02;4.862771311e-04
2.195804138e+02;1.118777436e-03
2.197862549e+02;9.963579942e-04
2.199921265e+02;1.628858387e-03
2.201980133e+02;-5.542879226e-04
2.204039154e+02;1.588051906e-03
2.206098328e+02;9.147450910e-04
2.208157654e+02;-8.501348202e-05
2.210217285e+02;2.710229950e-03
2.212276917e+02;1.445229165e-03
2.214336700e+02;-1.207191497e-03
2.216396637e+02;1.057567773e-03
2.218456879e+02;4.862771311e-04
2.220517120e+02;2.006318246e-04
2.222577667e+02;1.037164475e-03
2.224638214e+02;1.159583917e-03
2.226699066e+02;7.107127458e-04
2.228759918e+02;1.261600060e-03
